order_id,order_date,product_id,market_id,customer_id,quantity_units,fob_price_usd_per_unit,discount_pct,net_fob_price_usd,total_fob_value_usd,exchange_rate_on_date,total_fob_value_inr,cogs_inr_per_unit,total_cogs_inr,gross_profit_inr,gross_margin_pct,payment_terms_days,payment_due_date,payment_received_date,payment_delay_days,payment_status,order_channel,order_status,incoterm,fiscal_year,quarter,month_num,month_name,week_num,is_repeat_order,days_since_last_order
6270,26-12-2024,P033,M02,C0088,50,24,12,21.12,1056,22.7,23971.2,470.4,23520,451.2,1.88,15,10-01-2025,09-02-2025,30,Pending,Amazon,Shipped,FOB,2024,Q4,12,December,52,Y,174
6271,20-02-2022,P019,M10,C0257,67,25,0,25,1675,89.7,150247.5,492.8,33017.6,117229.9,78.02,45,06-04-2022,27-04-2022,21,Overdue,Amazon,Delivered,DDP,2022,Q1,2,February,7,N,151
6272,30-01-2024,P006,M03,C0185,50,16,12,14.08,704,105.2,74060.8,291.2,14560,59500.8,80.34,30,29-02-2024,20-03-2024,20,Overdue,Trade Fair,Delivered,DDP,2024,Q1,1,January,5,Y,12
6273,25-07-2024,P034,M04,C0300,163,18,3,17.46,2845.98,61.8,175881.56,358.4,58419.2,117462.36,66.78,30,24-08-2024,01-09-2024,8,Paid Late,Direct B2B,Delivered,CIF,2024,Q3,7,July,30,N,175
6274,17-12-2023,P030,M01,C0150,58,15,0,15,870,83.5,72645,291.2,16889.6,55755.4,76.75,45,31-01-2024,05-03-2024,34,Overdue,Etsy,Delivered,FOB,2023,Q4,12,December,50,Y,90
6275,03-10-2023,P003,M01,C0048,60,23,3,22.31,1338.6,83.5,111773.1,470.4,28224,83549.1,74.75,45,17-11-2023,11-12-2023,24,Overdue,Etsy,Delivered,FOB,2023,Q4,10,October,40,N,115
6276,11-02-2024,P030,M12,C0043,123,15,10,13.5,1660.5,18.8,31217.4,291.2,35817.6,-4600.2,0,90,11-05-2024,09-05-2024,-2,Paid On Time,Amazon,Delivered,CIF,2024,Q1,2,February,6,N,106
6277,22-04-2023,P013,M17,C0074,62,20,5,19,1178,271.5,319827,403.2,24998.4,294828.6,92,30,22-05-2023,23-06-2023,32,Overdue,Etsy,Delivered,FOB,2023,Q2,4,April,16,Y,128
6278,15-04-2022,P036,M08,C0262,231,22,0,22,5082,89.7,455855.4,425.6,98313.6,357541.8,78.43,30,15-05-2022,08-06-2022,24,Overdue,Distributor,Shipped,FOB,2022,Q2,4,April,15,N,165
6279,30-11-2024,P025,M04,C0115,259,30,3,29.1,7536.9,61.8,465780.42,582.4,150841.6,314938.82,67.62,60,29-01-2025,05-02-2025,7,Paid Late,Distributor,Delivered,FOB,2024,Q4,11,November,48,N,12
6280,25-04-2023,P011,M15,C0086,99,48,0,48,4752,89.7,426254.4,1030.4,102009.6,324244.8,76.07,45,09-06-2023,17-07-2023,38,Overdue,Distributor,Delivered,FOB,2023,Q2,4,April,17,Y,128
6281,31-12-2023,P010,M07,C0112,68,38,2,37.24,2532.32,89.7,227149.1,761.6,51788.8,175360.3,77.2,30,30-01-2024,06-02-2024,7,Paid Late,Amazon,Delivered,FOB,2023,Q4,12,December,52,Y,7
6282,22-08-2023,P025,M01,C0179,70,30,2,29.4,2058,83.5,171843,582.4,40768,131075,76.28,45,06-10-2023,04-10-2023,-2,Paid On Time,Wayfair,Delivered,FOB,2023,Q3,8,August,34,Y,79
6283,27-02-2022,P039,M04,C0134,179,46,3,44.62,7986.98,61.8,493595.36,918.4,164393.6,329201.76,66.69,45,13-04-2022,11-04-2022,-2,Paid On Time,Amazon,Delivered,CIF,2022,Q1,2,February,8,Y,103
6284,21-11-2024,P029,M02,C0039,189,22,15,18.7,3534.3,22.7,80228.61,425.6,80438.4,-209.79,0,30,21-12-2024,24-12-2024,3,Paid Late,Etsy,Delivered,CIF,2024,Q4,11,November,47,Y,20
6285,28-05-2024,P004,M08,C0276,77,18,3,17.46,1344.42,89.7,120594.47,358.4,27596.8,92997.67,77.12,45,12-07-2024,19-08-2024,38,Overdue,Direct B2B,Shipped,FOB,2024,Q2,5,May,22,N,38
6286,26-06-2022,P024,M01,C0114,127,32,0,32,4064,83.5,339344,627.2,79654.4,259689.6,76.53,60,25-08-2022,02-10-2022,38,Overdue,Direct B2B,Delivered,CIF,2022,Q2,6,June,25,N,8
6287,16-12-2024,P032,M02,C0135,50,33,7,30.69,1534.5,22.7,34833.15,649.6,32480,2353.15,6.76,60,14-02-2025,16-03-2025,30,Pending,Etsy,Delivered,FOB,2024,Q4,12,December,51,N,36
6288,19-03-2024,P010,M01,C0169,103,38,7,35.34,3640.02,83.5,303941.67,761.6,78444.8,225496.87,74.19,30,18-04-2024,26-05-2024,38,Overdue,Trade Fair,Shipped,DDP,2024,Q1,3,March,12,Y,119
6289,14-06-2023,P019,M07,C0242,76,25,7,23.25,1767,89.7,158499.9,492.8,37452.8,121047.1,76.37,30,14-07-2023,24-07-2023,10,Paid Late,Etsy,Delivered,DDP,2023,Q2,6,June,24,Y,107
6290,14-11-2023,P020,M05,C0055,50,22,0,22,1100,54.3,59730,425.6,21280,38450,64.37,45,29-12-2023,23-01-2024,25,Overdue,Amazon,Delivered,CIF,2023,Q4,11,November,46,Y,134
6291,05-05-2022,P002,M06,C0274,50,20,0,20,1000,61.2,61200,425.6,21280,39920,65.23,90,03-08-2022,12-08-2022,9,Paid Late,Wayfair,Processing,FOB,2022,Q2,5,May,18,Y,126
6292,23-09-2023,P005,M02,C0179,84,26,10,23.4,1965.6,22.7,44619.12,537.6,45158.4,-539.28,0,45,07-11-2023,18-11-2023,11,Paid Late,Distributor,Delivered,FOB,2023,Q3,9,September,38,N,155
6293,23-03-2022,P040,M03,C0226,229,68,0,68,15572,105.2,1638174.4,1344,307776,1330398.4,81.21,45,07-05-2022,08-05-2022,1,Paid Late,Amazon,Delivered,CIF,2022,Q1,3,March,12,Y,33
6294,06-09-2023,P012,M17,C0162,98,22,12,19.36,1897.28,271.5,515111.52,425.6,41708.8,473402.72,91.9,45,21-10-2023,28-10-2023,7,Paid Late,Wayfair,Processing,FOB,2023,Q3,9,September,36,N,179
6295,15-09-2023,P008,M04,C0237,254,14,10,12.6,3200.4,61.8,197784.72,246.4,62585.6,135199.12,68.36,90,14-12-2023,28-12-2023,14,Paid Late,Amazon,Shipped,CIF,2023,Q3,9,September,37,N,143
6296,02-09-2024,P019,M10,C0241,50,25,0,25,1250,89.7,112125,492.8,24640,87485,78.02,60,01-11-2024,14-11-2024,13,Paid Late,Wayfair,Delivered,DDP,2024,Q3,9,September,36,Y,9
6297,04-03-2024,P024,M05,C0233,147,32,5,30.4,4468.8,54.3,242655.84,627.2,92198.4,150457.44,62,60,03-05-2024,10-05-2024,7,Paid Late,Amazon,Delivered,FOB,2024,Q1,3,March,10,Y,133
6298,17-10-2022,P011,M03,C0138,104,48,5,45.6,4742.4,105.2,498900.48,1030.4,107161.6,391738.88,78.52,45,01-12-2022,24-12-2022,23,Overdue,Direct B2B,Cancelled,CIF,2022,Q4,10,October,42,Y,102
6299,17-09-2024,P039,M01,C0018,141,46,12,40.48,5707.68,83.5,476591.28,918.4,129494.4,347096.88,72.83,90,16-12-2024,31-12-2024,15,Paid Late,Direct B2B,Delivered,CIF,2024,Q3,9,September,38,N,133
6300,07-10-2023,P020,M02,C0289,164,22,0,22,3608,22.7,81901.6,425.6,69798.4,12103.2,14.78,90,05-01-2024,28-01-2024,23,Overdue,Direct B2B,Delivered,CIF,2023,Q4,10,October,40,Y,109
6301,09-11-2023,P036,M02,C0150,51,22,3,21.34,1088.34,22.7,24705.32,425.6,21705.6,2999.72,12.14,45,24-12-2023,27-12-2023,3,Paid Late,Etsy,Delivered,FOB,2023,Q4,11,November,45,Y,158
6302,19-07-2022,P035,M17,C0164,50,17,2,16.66,833,271.5,226159.5,336,16800,209359.5,92,60,17-09-2022,18-09-2022,1,Paid Late,Amazon,Delivered,FOB,2022,Q3,7,July,29,Y,141
6303,14-08-2024,P002,M04,C0132,68,20,3,19.4,1319.2,61.8,81526.56,425.6,28940.8,52585.76,64.5,60,13-10-2024,13-11-2024,31,Overdue,Etsy,Delivered,DDP,2024,Q3,8,August,33,Y,108
6304,01-11-2024,P003,M11,C0076,120,23,7,21.39,2566.8,50.2,128853.36,470.4,56448,72405.36,56.19,15,16-11-2024,16-11-2024,0,Paid On Time,Amazon,Delivered,DDP,2024,Q4,11,November,44,N,89
6305,07-05-2024,P010,M04,C0247,50,38,5,36.1,1805,61.8,111549,761.6,38080,73469,65.86,15,22-05-2024,12-06-2024,21,Overdue,Trade Fair,Delivered,FOB,2024,Q2,5,May,19,N,136
6306,10-11-2024,P010,M09,C0197,54,38,7,35.34,1908.36,22.3,42556.43,761.6,41126.4,1430.03,3.36,60,09-01-2025,27-01-2025,18,Pending,Noon,Delivered,CIF,2024,Q4,11,November,45,Y,123
6307,05-12-2022,P025,M01,C0078,137,30,0,30,4110,83.5,343185,582.4,79788.8,263396.2,76.75,30,04-01-2023,29-01-2023,25,Overdue,Distributor,Delivered,DDP,2022,Q4,12,December,49,N,179
6308,17-08-2024,P003,M03,C0162,163,23,0,23,3749,105.2,394394.8,470.4,76675.2,317719.6,80.56,45,01-10-2024,15-10-2024,14,Paid Late,Amazon,Returned,CIF,2024,Q3,8,August,33,N,11
6309,04-07-2023,P027,M10,C0299,109,35,5,33.25,3624.25,89.7,325095.23,694.4,75689.6,249405.63,76.72,30,03-08-2023,09-09-2023,37,Overdue,Amazon,Delivered,CIF,2023,Q3,7,July,27,N,153
6310,13-07-2022,P009,M03,C0287,64,19,3,18.43,1179.52,105.2,124085.5,380.8,24371.2,99714.3,80.36,30,12-08-2022,16-09-2022,35,Overdue,Amazon,Delivered,FOB,2022,Q3,7,July,28,Y,88
6311,03-01-2024,P005,M05,C0255,163,26,10,23.4,3814.2,54.3,207111.06,537.6,87628.8,119482.26,57.69,30,02-02-2024,21-02-2024,19,Overdue,Etsy,Cancelled,CIF,2024,Q1,1,January,1,N,118
6312,18-01-2024,P028,M05,C0117,240,24,0,24,5760,54.3,312768,470.4,112896,199872,63.9,30,17-02-2024,11-03-2024,23,Overdue,Amazon,Delivered,FOB,2024,Q1,1,January,3,Y,35
6313,22-11-2022,P027,M02,C0142,76,35,7,32.55,2473.8,22.7,56155.26,694.4,52774.4,3380.86,6.02,45,06-01-2023,12-02-2023,37,Overdue,Etsy,Delivered,FOB,2022,Q4,11,November,47,N,113
6314,27-01-2022,P008,M08,C0300,50,14,10,12.6,630,89.7,56511,246.4,12320,44191,78.2,30,26-02-2022,22-03-2022,24,Overdue,Direct B2B,Cancelled,FOB,2022,Q1,1,January,4,Y,78
6315,24-08-2022,P035,M02,C0192,131,17,3,16.49,2160.19,22.7,49036.31,336,44016,5020.31,10.24,45,08-10-2022,21-10-2022,13,Paid Late,Trade Fair,Delivered,DDP,2022,Q3,8,August,34,Y,24
6316,15-03-2023,P010,M17,C0004,50,38,3,36.86,1843,271.5,500374.5,761.6,38080,462294.5,92,60,14-05-2023,02-06-2023,19,Overdue,Etsy,Returned,FOB,2023,Q1,3,March,11,N,141
6317,18-07-2022,P004,M07,C0146,87,18,10,16.2,1409.4,89.7,126423.18,358.4,31180.8,95242.38,75.34,30,17-08-2022,08-09-2022,22,Overdue,Direct B2B,Delivered,FOB,2022,Q3,7,July,29,N,11
6318,17-08-2022,P032,M10,C0023,54,33,2,32.34,1746.36,89.7,156648.49,649.6,35078.4,121570.09,77.61,60,16-10-2022,25-10-2022,9,Paid Late,Direct B2B,Delivered,CIF,2022,Q3,8,August,33,N,82
6319,04-03-2023,P032,M06,C0140,51,33,7,30.69,1565.19,61.2,95789.63,649.6,33129.6,62660.03,65.41,30,03-04-2023,28-04-2023,25,Overdue,Trade Fair,Delivered,FOB,2023,Q1,3,March,9,Y,71
6320,29-11-2024,P021,M02,C0226,130,18,5,17.1,2223,22.7,50462.1,358.4,46592,3870.1,7.67,45,13-01-2025,14-01-2025,1,Paid Late,Direct B2B,Delivered,CIF,2024,Q4,11,November,48,Y,143
6321,23-04-2024,P007,M05,C0126,145,12,0,12,1740,54.3,94482,201.6,29232,65250,69.06,90,22-07-2024,26-08-2024,35,Overdue,Direct B2B,Delivered,CIF,2024,Q2,4,April,17,Y,69
6322,20-12-2022,P023,M06,C0218,112,27,10,24.3,2721.6,61.2,166561.92,537.6,60211.2,106350.72,63.85,45,03-02-2023,04-02-2023,1,Paid Late,Distributor,Delivered,FOB,2022,Q4,12,December,51,Y,170
6323,20-11-2024,P011,M13,C0168,135,48,3,46.56,6285.6,4.5,28285.2,1030.4,139104,-110818.8,0,90,18-02-2025,11-03-2025,21,Pending,Direct B2B,Delivered,CIF,2024,Q4,11,November,47,N,171
6324,14-12-2023,P009,M10,C0273,195,19,0,19,3705,89.7,332338.5,380.8,74256,258082.5,77.66,15,29-12-2023,27-12-2023,-2,Paid On Time,Amazon,Delivered,FOB,2023,Q4,12,December,50,N,80
6325,24-05-2023,P014,M13,C0159,50,24,12,21.12,1056,4.5,4752,470.4,23520,-18768,0,30,23-06-2023,30-06-2023,7,Paid Late,Etsy,Delivered,CIF,2023,Q2,5,May,21,N,107
6326,09-06-2023,P030,M01,C0238,158,15,0,15,2370,83.5,197895,291.2,46009.6,151885.4,76.75,30,09-07-2023,06-08-2023,28,Overdue,Direct B2B,Delivered,DDP,2023,Q2,6,June,23,Y,169
6327,28-03-2023,P005,M01,C0050,79,26,5,24.7,1951.3,83.5,162933.55,537.6,42470.4,120463.15,73.93,15,12-04-2023,24-04-2023,12,Paid Late,Direct B2B,Delivered,FOB,2023,Q1,3,March,13,Y,129
6328,29-09-2022,P013,M09,C0053,50,20,3,19.4,970,22.3,21631,403.2,20160,1471,6.8,45,13-11-2022,12-12-2022,29,Overdue,Amazon,Delivered,CIF,2022,Q3,9,September,39,Y,114
6329,26-02-2023,P027,M08,C0170,297,35,0,35,10395,89.7,932431.5,694.4,206236.8,726194.7,77.88,30,28-03-2023,27-04-2023,30,Overdue,Amazon,Delivered,CIF,2023,Q1,2,February,8,Y,108
6330,18-08-2023,P010,M02,C0113,79,38,0,38,3002,22.7,68145.4,761.6,60166.4,7979,11.71,60,17-10-2023,28-10-2023,11,Paid Late,Direct B2B,Delivered,FOB,2023,Q3,8,August,33,N,67
6331,18-08-2023,P025,M07,C0069,150,30,5,28.5,4275,89.7,383467.5,582.4,87360,296107.5,77.22,30,17-09-2023,09-10-2023,22,Overdue,Distributor,Delivered,FOB,2023,Q3,8,August,33,N,121
6332,20-04-2024,P017,M01,C0238,94,16,0,16,1504,83.5,125584,291.2,27372.8,98211.2,78.2,30,20-05-2024,15-06-2024,26,Overdue,Distributor,Delivered,CIF,2024,Q2,4,April,16,Y,168
6333,25-01-2023,P010,M07,C0100,264,38,3,36.86,9731.04,89.7,872874.29,761.6,201062.4,671811.89,76.97,90,25-04-2023,27-04-2023,2,Paid Late,Noon,Delivered,FOB,2023,Q1,1,January,4,Y,85
6334,22-02-2024,P009,M02,C0246,50,19,10,17.1,855,22.7,19408.5,380.8,19040,368.5,1.9,30,23-03-2024,21-03-2024,-2,Paid On Time,Direct B2B,Delivered,FOB,2024,Q1,2,February,8,Y,167
6335,12-10-2023,P020,M10,C0113,135,22,0,22,2970,89.7,266409,425.6,57456,208953,78.43,60,11-12-2023,07-01-2024,27,Overdue,Distributor,Shipped,CIF,2023,Q4,10,October,41,Y,159
6336,29-11-2024,P037,M13,C0129,106,12,12,10.56,1119.36,4.5,5037.12,201.6,21369.6,-16332.48,0,30,29-12-2024,02-02-2025,35,Pending,Etsy,Delivered,DDP,2024,Q4,11,November,48,N,111
6337,24-02-2023,P031,M04,C0022,93,21,0,21,1953,61.8,120695.4,403.2,37497.6,83197.8,68.93,30,26-03-2023,04-05-2023,39,Overdue,Etsy,Delivered,CIF,2023,Q1,2,February,8,Y,113
6338,01-10-2024,P006,M02,C0222,60,16,3,15.52,931.2,22.7,21138.24,291.2,17472,3666.24,17.34,30,31-10-2024,02-12-2024,32,Overdue,Amazon,Delivered,FOB,2024,Q4,10,October,40,Y,170
6339,01-07-2024,P005,M15,C0135,50,26,3,25.22,1261,89.7,113111.7,537.6,26880,86231.7,76.24,60,30-08-2024,08-10-2024,39,Overdue,Direct B2B,Delivered,FOB,2024,Q3,7,July,27,Y,151
6340,07-12-2023,P039,M04,C0026,126,46,7,42.78,5390.28,61.8,333119.3,918.4,115718.4,217400.9,65.26,30,06-01-2024,20-01-2024,14,Paid Late,Trade Fair,Shipped,DDP,2023,Q4,12,December,49,Y,178
6341,22-12-2023,P037,M02,C0218,64,12,7,11.16,714.24,22.7,16213.25,201.6,12902.4,3310.85,20.42,45,05-02-2024,12-02-2024,7,Paid Late,Distributor,Delivered,CIF,2023,Q4,12,December,51,Y,42
6342,06-04-2022,P005,M04,C0062,65,26,3,25.22,1639.3,61.8,101308.74,537.6,34944,66364.74,65.51,90,05-07-2022,10-08-2022,36,Overdue,Direct B2B,Delivered,FOB,2022,Q2,4,April,14,Y,140
6343,18-11-2024,P033,M03,C0058,52,24,7,22.32,1160.64,105.2,122099.33,470.4,24460.8,97638.53,79.97,45,02-01-2025,16-01-2025,14,Paid Late,Amazon,Delivered,CIF,2024,Q4,11,November,47,Y,50
6344,05-05-2022,P023,M07,C0273,131,27,10,24.3,3183.3,89.7,285542.01,537.6,70425.6,215116.41,75.34,15,20-05-2022,19-06-2022,30,Overdue,Etsy,Shipped,CIF,2022,Q2,5,May,18,Y,14
6345,26-09-2023,P008,M03,C0031,107,14,3,13.58,1453.06,105.2,152861.91,246.4,26364.8,126497.11,82.75,30,26-10-2023,27-11-2023,32,Overdue,Amazon,Delivered,DDP,2023,Q3,9,September,39,N,40
6346,29-12-2022,P012,M01,C0042,141,22,0,22,3102,83.5,259017,425.6,60009.6,199007.4,76.83,15,13-01-2023,13-02-2023,31,Overdue,Amazon,Delivered,CIF,2022,Q4,12,December,52,Y,41
6347,22-04-2023,P039,M05,C0225,182,46,7,42.78,7785.96,54.3,422777.63,918.4,167148.8,255628.83,60.46,30,22-05-2023,20-06-2023,29,Overdue,Distributor,Delivered,FOB,2023,Q2,4,April,16,Y,120
6348,13-11-2023,P019,M02,C0130,158,25,5,23.75,3752.5,22.7,85181.75,492.8,77862.4,7319.35,8.59,30,13-12-2023,13-12-2023,0,Paid On Time,Amazon,Delivered,CIF,2023,Q4,11,November,46,N,8
6349,09-10-2024,P011,M10,C0056,78,48,0,48,3744,89.7,335836.8,1030.4,80371.2,255465.6,76.07,15,24-10-2024,13-11-2024,20,Overdue,Amazon,Delivered,CIF,2024,Q4,10,October,41,Y,154
6350,27-05-2023,P025,M04,C0211,112,30,7,27.9,3124.8,61.8,193112.64,582.4,65228.8,127883.84,66.22,30,26-06-2023,04-07-2023,8,Paid Late,Wayfair,Delivered,CIF,2023,Q2,5,May,21,N,128
6351,21-12-2024,P021,M01,C0036,153,18,7,16.74,2561.22,83.5,213861.87,358.4,54835.2,159026.67,74.36,60,19-02-2025,13-03-2025,22,Pending,Amazon,Processing,FOB,2024,Q4,12,December,51,Y,101
6352,27-10-2023,P038,M16,C0165,70,25,3,24.25,1697.5,89.7,152265.75,492.8,34496,117769.75,77.34,15,11-11-2023,06-11-2023,-5,Paid On Time,Distributor,Delivered,DDP,2023,Q4,10,October,43,Y,60
6353,09-07-2022,P030,M01,C0136,341,15,15,12.75,4347.75,83.5,363037.12,291.2,99299.2,263737.92,72.65,45,23-08-2022,30-08-2022,7,Paid Late,Etsy,Processing,FOB,2022,Q3,7,July,27,N,67
6354,13-08-2022,P036,M09,C0125,53,22,7,20.46,1084.38,22.3,24181.67,425.6,22556.8,1624.87,6.72,45,27-09-2022,22-09-2022,-5,Paid On Time,Etsy,Delivered,CIF,2022,Q3,8,August,32,N,158
6355,22-02-2024,P038,M01,C0255,80,25,0,25,2000,83.5,167000,492.8,39424,127576,76.39,30,23-03-2024,30-03-2024,7,Paid Late,Amazon,Shipped,DDP,2024,Q1,2,February,8,N,95
6356,22-02-2022,P035,M02,C0164,50,17,5,16.15,807.5,22.7,18330.25,336,16800,1530.25,8.35,60,23-04-2022,26-04-2022,3,Paid Late,Amazon,Delivered,FOB,2022,Q1,2,February,8,Y,83
6357,24-06-2023,P008,M01,C0290,109,14,0,14,1526,83.5,127421,246.4,26857.6,100563.4,78.92,30,24-07-2023,01-08-2023,8,Paid Late,Direct B2B,Delivered,CIF,2023,Q2,6,June,25,N,71
6358,25-06-2022,P022,M01,C0185,102,16,3,15.52,1583.04,83.5,132183.84,313.6,31987.2,100196.64,75.8,30,25-07-2022,08-08-2022,14,Paid Late,Wayfair,Delivered,FOB,2022,Q2,6,June,25,Y,151
6359,27-04-2023,P010,M05,C0235,76,38,0,38,2888,54.3,156818.4,761.6,57881.6,98936.8,63.09,45,11-06-2023,16-07-2023,35,Overdue,Noon,Delivered,CIF,2023,Q2,4,April,17,Y,45
6360,04-04-2024,P002,M02,C0006,234,20,7,18.6,4352.4,22.7,98799.48,425.6,99590.4,-790.92,0,30,04-05-2024,22-05-2024,18,Overdue,Etsy,Delivered,CIF,2024,Q2,4,April,14,Y,73
6361,29-05-2023,P031,M01,C0224,112,21,2,20.58,2304.96,83.5,192464.16,403.2,45158.4,147305.76,76.54,60,28-07-2023,16-08-2023,19,Overdue,Direct B2B,Delivered,CIF,2023,Q2,5,May,22,Y,144
6362,13-07-2022,P039,M15,C0270,142,46,7,42.78,6074.76,89.7,544905.97,918.4,130412.8,414493.17,76.07,15,28-07-2022,30-07-2022,2,Paid Late,Distributor,Delivered,FOB,2022,Q3,7,July,28,Y,110
6363,19-10-2022,P008,M06,C0099,250,14,7,13.02,3255,61.2,199206,246.4,61600,137606,69.08,30,18-11-2022,03-12-2022,15,Paid Late,Wayfair,Delivered,DDP,2022,Q4,10,October,42,N,169
6364,03-02-2023,P007,M06,C0069,361,12,12,10.56,3812.16,61.2,233304.19,201.6,72777.6,160526.59,68.81,30,05-03-2023,28-03-2023,23,Overdue,Direct B2B,Processing,FOB,2023,Q1,2,February,5,Y,59
6365,18-03-2022,P029,M05,C0035,251,22,3,21.34,5356.34,54.3,290849.26,425.6,106825.6,184023.66,63.27,90,16-06-2022,17-06-2022,1,Paid Late,Noon,Processing,CIF,2022,Q1,3,March,11,N,167
6366,18-10-2023,P010,M04,C0162,139,38,5,36.1,5017.9,61.8,310106.22,761.6,105862.4,204243.82,65.86,45,02-12-2023,25-12-2023,23,Overdue,Etsy,Delivered,FOB,2023,Q4,10,October,42,N,170
6367,10-11-2023,P013,M05,C0085,210,20,0,20,4200,54.3,228060,403.2,84672,143388,62.87,60,09-01-2024,27-01-2024,18,Overdue,Wayfair,Delivered,DDP,2023,Q4,11,November,45,Y,25
6368,09-03-2022,P040,M01,C0081,140,68,10,61.2,8568,83.5,715428,1344,188160,527268,73.7,30,08-04-2022,03-05-2022,25,Overdue,Etsy,Delivered,FOB,2022,Q1,3,March,10,Y,87
6369,18-03-2023,P016,M01,C0089,50,16,3,15.52,776,83.5,64796,291.2,14560,50236,77.53,90,16-06-2023,05-07-2023,19,Overdue,Wayfair,Delivered,FOB,2023,Q1,3,March,11,N,46
6370,02-04-2023,P011,M04,C0167,50,48,3,46.56,2328,61.8,143870.4,1030.4,51520,92350.4,64.19,30,02-05-2023,04-06-2023,33,Overdue,Direct B2B,Delivered,FOB,2023,Q2,4,April,13,Y,21
6371,01-01-2023,P037,M01,C0238,50,12,0,12,600,83.5,50100,201.6,10080,40020,79.88,30,31-01-2023,19-02-2023,19,Overdue,Amazon,Delivered,CIF,2023,Q1,1,January,52,N,165
6372,20-09-2023,P031,M01,C0187,50,21,0,21,1050,83.5,87675,403.2,20160,67515,77.01,15,05-10-2023,13-11-2023,39,Overdue,Direct B2B,Delivered,FOB,2023,Q3,9,September,38,N,108
6373,13-01-2023,P037,M02,C0071,70,12,2,11.76,823.2,22.7,18686.64,201.6,14112,4574.64,24.48,15,28-01-2023,20-02-2023,23,Overdue,Amazon,Delivered,DDP,2023,Q1,1,January,2,N,113
6374,05-04-2023,P028,M13,C0144,54,24,0,24,1296,4.5,5832,470.4,25401.6,-19569.6,0,45,20-05-2023,30-05-2023,10,Paid Late,Amazon,Delivered,DDP,2023,Q2,4,April,14,Y,21
6375,04-06-2024,P007,M06,C0060,60,12,2,11.76,705.6,61.2,43182.72,201.6,12096,31086.72,71.99,15,19-06-2024,23-07-2024,34,Overdue,Etsy,Delivered,FOB,2024,Q2,6,June,23,N,33
6376,11-07-2022,P034,M11,C0228,81,18,10,16.2,1312.2,50.2,65872.44,358.4,29030.4,36842.04,55.93,30,10-08-2022,08-08-2022,-2,Paid On Time,Wayfair,Processing,CIF,2022,Q3,7,July,28,Y,141
6377,21-11-2023,P009,M02,C0168,138,19,5,18.05,2490.9,22.7,56543.43,380.8,52550.4,3993.03,7.06,90,19-02-2024,14-03-2024,24,Overdue,Amazon,Shipped,DDP,2023,Q4,11,November,47,Y,37
6378,23-07-2023,P026,M06,C0256,162,56,0,56,9072,61.2,555206.4,1097.6,177811.2,377395.2,67.97,60,21-09-2023,08-10-2023,17,Overdue,Direct B2B,Delivered,FOB,2023,Q3,7,July,29,N,88
6379,08-12-2022,P005,M12,C0202,51,26,3,25.22,1286.22,18.8,24180.94,537.6,27417.6,-3236.66,0,15,23-12-2022,25-01-2023,33,Overdue,Direct B2B,Delivered,FOB,2022,Q4,12,December,49,N,167
6380,07-03-2024,P040,M12,C0284,96,68,7,63.24,6071.04,18.8,114135.55,1344,129024,-14888.45,0,90,05-06-2024,23-06-2024,18,Overdue,Direct B2B,Delivered,FOB,2024,Q1,3,March,10,Y,54
6381,13-09-2023,P001,M04,C0163,55,15,0,15,825,61.8,50985,313.6,17248,33737,66.17,15,28-09-2023,24-10-2023,26,Overdue,Amazon,Delivered,FOB,2023,Q3,9,September,37,N,9
6382,20-06-2023,P002,M02,C0136,305,20,0,20,6100,22.7,138470,425.6,129808,8662,6.26,45,04-08-2023,31-07-2023,-4,Paid On Time,Etsy,Delivered,FOB,2023,Q2,6,June,25,Y,90
6383,02-01-2024,P002,M02,C0044,120,20,0,20,2400,22.7,54480,425.6,51072,3408,6.26,30,01-02-2024,07-02-2024,6,Paid Late,Amazon,Returned,CIF,2024,Q1,1,January,1,N,31
6384,09-06-2024,P004,M02,C0089,95,18,0,18,1710,22.7,38817,358.4,34048,4769,12.29,90,07-09-2024,09-09-2024,2,Paid Late,Amazon,Delivered,FOB,2024,Q2,6,June,23,Y,94
6385,08-12-2024,P011,M05,C0145,52,48,0,48,2496,54.3,135532.8,1030.4,53580.8,81952,60.47,60,06-02-2025,07-03-2025,29,Pending,Amazon,Delivered,FOB,2024,Q4,12,December,49,Y,99
6386,30-11-2023,P009,M03,C0060,68,19,0,19,1292,105.2,135918.4,380.8,25894.4,110024,80.95,15,15-12-2023,01-01-2024,17,Overdue,Noon,Cancelled,FOB,2023,Q4,11,November,48,Y,151
6387,02-09-2024,P005,M12,C0131,76,26,2,25.48,1936.48,18.8,36405.82,537.6,40857.6,-4451.78,0,45,17-10-2024,16-11-2024,30,Overdue,Etsy,Delivered,FOB,2024,Q3,9,September,36,N,32
6388,02-01-2022,P030,M07,C0077,122,15,5,14.25,1738.5,89.7,155943.45,291.2,35526.4,120417.05,77.22,90,02-04-2022,16-04-2022,14,Paid Late,Distributor,Delivered,FOB,2022,Q1,1,January,52,N,60
6389,21-08-2023,P028,M02,C0138,154,24,3,23.28,3585.12,22.7,81382.22,470.4,72441.6,8940.62,10.99,45,05-10-2023,11-11-2023,37,Overdue,Direct B2B,Delivered,DDP,2023,Q3,8,August,34,Y,162
