date,currency_code,currency_pair,rate_to_inr,daily_change_pct,month,year,quarter
2023-04-01,CAD,CAD/INR,65.0392,0.6041,4,2023,Q2
2023-04-02,CAD,CAD/INR,65.0869,0.0732,4,2023,Q2
2023-04-03,CAD,CAD/INR,65.1404,0.0822,4,2023,Q2
2023-04-04,CAD,CAD/INR,64.8427,-0.457,4,2023,Q2
2023-04-05,CAD,CAD/INR,64.7393,-0.1594,4,2023,Q2
2023-04-06,CAD,CAD/INR,64.7018,-0.0579,4,2023,Q2
2023-04-07,CAD,CAD/INR,64.9057,0.3151,4,2023,Q2
2023-04-08,CAD,CAD/INR,64.7867,-0.1833,4,2023,Q2
2023-04-09,CAD,CAD/INR,64.9415,0.2389,4,2023,Q2
2023-04-10,CAD,CAD/INR,64.9412,-0.0005,4,2023,Q2
2023-04-11,CAD,CAD/INR,64.9067,-0.0532,4,2023,Q2
2023-04-12,CAD,CAD/INR,64.9551,0.0747,4,2023,Q2
2023-04-13,CAD,CAD/INR,64.8789,-0.1173,4,2023,Q2
2023-04-14,CAD,CAD/INR,64.7954,-0.1287,4,2023,Q2
2023-04-15,CAD,CAD/INR,64.464,-0.5114,4,2023,Q2
2023-04-16,CAD,CAD/INR,64.4161,-0.0744,4,2023,Q2
2023-04-17,CAD,CAD/INR,64.3233,-0.144,4,2023,Q2
2023-04-18,CAD,CAD/INR,64.2237,-0.1548,4,2023,Q2
2023-04-19,CAD,CAD/INR,64.3041,0.1251,4,2023,Q2
2023-04-20,CAD,CAD/INR,64.4311,0.1976,4,2023,Q2
2023-04-21,CAD,CAD/INR,64.476,0.0697,4,2023,Q2
2023-04-22,CAD,CAD/INR,64.6685,0.2986,4,2023,Q2
2023-04-23,CAD,CAD/INR,64.7802,0.1727,4,2023,Q2
2023-04-24,CAD,CAD/INR,64.7229,-0.0885,4,2023,Q2
2023-04-25,CAD,CAD/INR,64.633,-0.1389,4,2023,Q2
2023-04-26,CAD,CAD/INR,64.6936,0.0938,4,2023,Q2
2023-04-27,CAD,CAD/INR,64.805,0.1721,4,2023,Q2
2023-04-28,CAD,CAD/INR,65.0768,0.4194,4,2023,Q2
2023-04-29,CAD,CAD/INR,65.3093,0.3574,4,2023,Q2
2023-04-30,CAD,CAD/INR,65.2032,-0.1624,4,2023,Q2
2023-05-01,CAD,CAD/INR,65.1833,-0.0306,5,2023,Q2
2023-05-02,CAD,CAD/INR,65.3145,0.2013,5,2023,Q2
2023-05-03,CAD,CAD/INR,65.5238,0.3204,5,2023,Q2
2023-05-04,CAD,CAD/INR,65.7083,0.2817,5,2023,Q2
2023-05-05,CAD,CAD/INR,65.6957,-0.0192,5,2023,Q2
2023-05-06,CAD,CAD/INR,65.4486,-0.3762,5,2023,Q2
2023-05-07,CAD,CAD/INR,65.2525,-0.2997,5,2023,Q2
2023-05-08,CAD,CAD/INR,65.3058,0.0818,5,2023,Q2
2023-05-09,CAD,CAD/INR,65.3729,0.1027,5,2023,Q2
2023-05-10,CAD,CAD/INR,65.1574,-0.3296,5,2023,Q2
2023-05-11,CAD,CAD/INR,65.1661,0.0134,5,2023,Q2
2023-05-12,CAD,CAD/INR,65.2895,0.1894,5,2023,Q2
2023-05-13,CAD,CAD/INR,65.064,-0.3454,5,2023,Q2
2023-05-14,CAD,CAD/INR,65.2797,0.3315,5,2023,Q2
2023-05-15,CAD,CAD/INR,65.2058,-0.1133,5,2023,Q2
2023-05-16,CAD,CAD/INR,65.4518,0.3773,5,2023,Q2
2023-05-17,CAD,CAD/INR,65.347,-0.16,5,2023,Q2
2023-05-18,CAD,CAD/INR,65.1458,-0.308,5,2023,Q2
2023-05-19,CAD,CAD/INR,65.0562,-0.1374,5,2023,Q2
2023-05-20,CAD,CAD/INR,65.0377,-0.0285,5,2023,Q2
2023-05-21,CAD,CAD/INR,64.9619,-0.1165,5,2023,Q2
2023-05-22,CAD,CAD/INR,64.9198,-0.0648,5,2023,Q2
2023-05-23,CAD,CAD/INR,64.9848,0.1002,5,2023,Q2
2023-05-24,CAD,CAD/INR,64.9515,-0.0514,5,2023,Q2
2023-05-25,CAD,CAD/INR,64.9386,-0.0198,5,2023,Q2
2023-05-26,CAD,CAD/INR,64.6056,-0.5128,5,2023,Q2
2023-05-27,CAD,CAD/INR,64.6815,0.1175,5,2023,Q2
2023-05-28,CAD,CAD/INR,64.6642,-0.0268,5,2023,Q2
2023-05-29,CAD,CAD/INR,64.9766,0.4831,5,2023,Q2
2023-05-30,CAD,CAD/INR,64.7934,-0.2819,5,2023,Q2
2023-05-31,CAD,CAD/INR,64.4419,-0.5425,5,2023,Q2
2023-06-01,CAD,CAD/INR,64.5614,0.1854,6,2023,Q2
2023-06-02,CAD,CAD/INR,64.6285,0.104,6,2023,Q2
2023-06-03,CAD,CAD/INR,64.433,-0.3025,6,2023,Q2
2023-06-04,CAD,CAD/INR,64.1373,-0.4589,6,2023,Q2
2023-06-05,CAD,CAD/INR,64.4331,0.4612,6,2023,Q2
2023-06-06,CAD,CAD/INR,64.7065,0.4242,6,2023,Q2
2023-06-07,CAD,CAD/INR,64.2236,-0.7462,6,2023,Q2
2023-06-08,CAD,CAD/INR,64.1353,-0.1375,6,2023,Q2
2023-06-09,CAD,CAD/INR,64.4555,0.4993,6,2023,Q2
2023-06-10,CAD,CAD/INR,64.3635,-0.1428,6,2023,Q2
2023-06-11,CAD,CAD/INR,64.2687,-0.1472,6,2023,Q2
2023-06-12,CAD,CAD/INR,64.2142,-0.0848,6,2023,Q2
2023-06-13,CAD,CAD/INR,63.9983,-0.3363,6,2023,Q2
2023-06-14,CAD,CAD/INR,63.671,-0.5114,6,2023,Q2
2023-06-15,CAD,CAD/INR,63.872,0.3158,6,2023,Q2
2023-06-16,CAD,CAD/INR,63.5189,-0.5529,6,2023,Q2
2023-06-17,CAD,CAD/INR,63.566,0.0742,6,2023,Q2
2023-06-18,CAD,CAD/INR,63.7351,0.266,6,2023,Q2
2023-06-19,CAD,CAD/INR,63.4576,-0.4354,6,2023,Q2
2023-06-20,CAD,CAD/INR,63.2817,-0.2773,6,2023,Q2
2023-06-21,CAD,CAD/INR,63.512,0.364,6,2023,Q2
2023-06-22,CAD,CAD/INR,63.6135,0.1599,6,2023,Q2
2023-06-23,CAD,CAD/INR,63.4957,-0.1852,6,2023,Q2
2023-06-24,CAD,CAD/INR,63.7247,0.3607,6,2023,Q2
2023-06-25,CAD,CAD/INR,63.9554,0.362,6,2023,Q2
2023-06-26,CAD,CAD/INR,64.007,0.0807,6,2023,Q2
2023-06-27,CAD,CAD/INR,63.8341,-0.27,6,2023,Q2
2023-06-28,CAD,CAD/INR,63.755,-0.124,6,2023,Q2
2023-06-29,CAD,CAD/INR,63.8097,0.0859,6,2023,Q2
2023-06-30,CAD,CAD/INR,63.7736,-0.0566,6,2023,Q2
2023-07-01,CAD,CAD/INR,63.9533,0.2817,7,2023,Q3
2023-07-02,CAD,CAD/INR,63.6598,-0.4589,7,2023,Q3
2023-07-03,CAD,CAD/INR,63.3744,-0.4483,7,2023,Q3
2023-07-04,CAD,CAD/INR,63.4088,0.0543,7,2023,Q3
2023-07-05,CAD,CAD/INR,63.3153,-0.1475,7,2023,Q3
2023-07-06,CAD,CAD/INR,63.1962,-0.1881,7,2023,Q3
2023-07-07,CAD,CAD/INR,62.861,-0.5304,7,2023,Q3
2023-07-08,CAD,CAD/INR,62.8647,0.0059,7,2023,Q3
2023-07-09,CAD,CAD/INR,62.8547,-0.0158,7,2023,Q3
2023-07-10,CAD,CAD/INR,62.9779,0.196,7,2023,Q3
2023-07-11,CAD,CAD/INR,62.991,0.0207,7,2023,Q3
2023-07-12,CAD,CAD/INR,62.9659,-0.0398,7,2023,Q3
2023-07-13,CAD,CAD/INR,63.1882,0.3531,7,2023,Q3
2023-07-14,CAD,CAD/INR,62.9394,-0.3937,7,2023,Q3
2023-07-15,CAD,CAD/INR,63.0407,0.1609,7,2023,Q3
2023-07-16,CAD,CAD/INR,62.7247,-0.5013,7,2023,Q3
2023-07-17,CAD,CAD/INR,62.5669,-0.2515,7,2023,Q3
2023-07-18,CAD,CAD/INR,62.3393,-0.3638,7,2023,Q3
2023-07-19,CAD,CAD/INR,62.4855,0.2346,7,2023,Q3
2023-07-20,CAD,CAD/INR,62.4733,-0.0196,7,2023,Q3
2023-07-21,CAD,CAD/INR,62.4707,-0.0041,7,2023,Q3
2023-07-22,CAD,CAD/INR,62.2633,-0.332,7,2023,Q3
2023-07-23,CAD,CAD/INR,62.2073,-0.0899,7,2023,Q3
2023-07-24,CAD,CAD/INR,62.0649,-0.229,7,2023,Q3
2023-07-25,CAD,CAD/INR,62.1363,0.115,7,2023,Q3
2023-07-26,CAD,CAD/INR,61.9515,-0.2973,7,2023,Q3
2023-07-27,CAD,CAD/INR,62.1987,0.3989,7,2023,Q3
2023-07-28,CAD,CAD/INR,61.886,-0.5027,7,2023,Q3
2023-07-29,CAD,CAD/INR,61.7363,-0.242,7,2023,Q3
2023-07-30,CAD,CAD/INR,62.0469,0.5032,7,2023,Q3
2023-07-31,CAD,CAD/INR,61.9659,-0.1305,7,2023,Q3
2023-08-01,CAD,CAD/INR,61.7215,-0.3945,8,2023,Q3
2023-08-02,CAD,CAD/INR,61.762,0.0657,8,2023,Q3
2023-08-03,CAD,CAD/INR,61.6739,-0.1426,8,2023,Q3
2023-08-04,CAD,CAD/INR,61.5193,-0.2508,8,2023,Q3
2023-08-05,CAD,CAD/INR,61.317,-0.3288,8,2023,Q3
2023-08-06,CAD,CAD/INR,61.8263,0.8305,8,2023,Q3
2023-08-07,CAD,CAD/INR,61.7796,-0.0755,8,2023,Q3
2023-08-08,CAD,CAD/INR,61.4227,-0.5777,8,2023,Q3
2023-08-09,CAD,CAD/INR,61.698,0.4481,8,2023,Q3
2023-08-10,CAD,CAD/INR,61.8111,0.1833,8,2023,Q3
2023-08-11,CAD,CAD/INR,61.669,-0.2299,8,2023,Q3
2023-08-12,CAD,CAD/INR,61.4963,-0.2799,8,2023,Q3
2023-08-13,CAD,CAD/INR,61.6206,0.202,8,2023,Q3
2023-08-14,CAD,CAD/INR,61.5749,-0.0741,8,2023,Q3
2023-08-15,CAD,CAD/INR,61.2192,-0.5778,8,2023,Q3
2023-08-16,CAD,CAD/INR,61.5474,0.5362,8,2023,Q3
2023-08-17,CAD,CAD/INR,61.4673,-0.1302,8,2023,Q3
2023-08-18,CAD,CAD/INR,61.7431,0.4487,8,2023,Q3
2023-08-19,CAD,CAD/INR,61.9799,0.3835,8,2023,Q3
2023-08-20,CAD,CAD/INR,61.7937,-0.3003,8,2023,Q3
2023-08-21,CAD,CAD/INR,61.9853,0.31,8,2023,Q3
2023-08-22,CAD,CAD/INR,61.8641,-0.1954,8,2023,Q3
2023-08-23,CAD,CAD/INR,61.5177,-0.56,8,2023,Q3
2023-08-24,CAD,CAD/INR,61.4393,-0.1274,8,2023,Q3
2023-08-25,CAD,CAD/INR,61.5126,0.1193,8,2023,Q3
2023-08-26,CAD,CAD/INR,61.4272,-0.1388,8,2023,Q3
2023-08-27,CAD,CAD/INR,61.3706,-0.0921,8,2023,Q3
2023-08-28,CAD,CAD/INR,61.5812,0.3431,8,2023,Q3
2023-08-29,CAD,CAD/INR,61.6009,0.0319,8,2023,Q3
2023-08-30,CAD,CAD/INR,61.445,-0.253,8,2023,Q3
2023-08-31,CAD,CAD/INR,61.5744,0.2106,8,2023,Q3
2023-09-01,CAD,CAD/INR,61.6109,0.0593,9,2023,Q3
2023-09-02,CAD,CAD/INR,61.1449,-0.7565,9,2023,Q3
2023-09-03,CAD,CAD/INR,61.2234,0.1285,9,2023,Q3
2023-09-04,CAD,CAD/INR,61.2954,0.1175,9,2023,Q3
2023-09-05,CAD,CAD/INR,61.2991,0.006,9,2023,Q3
2023-09-06,CAD,CAD/INR,61.4631,0.2675,9,2023,Q3
2023-09-07,CAD,CAD/INR,61.3391,-0.2017,9,2023,Q3
2023-09-08,CAD,CAD/INR,61.401,0.1009,9,2023,Q3
2023-09-09,CAD,CAD/INR,61.1124,-0.4701,9,2023,Q3
2023-09-10,CAD,CAD/INR,61.187,0.1221,9,2023,Q3
2023-09-11,CAD,CAD/INR,61.5455,0.5859,9,2023,Q3
2023-09-12,CAD,CAD/INR,61.3618,-0.2985,9,2023,Q3
2023-09-13,CAD,CAD/INR,61.222,-0.2279,9,2023,Q3
2023-09-14,CAD,CAD/INR,61.0916,-0.213,9,2023,Q3
2023-09-15,CAD,CAD/INR,61.1154,0.039,9,2023,Q3
2023-09-16,CAD,CAD/INR,60.9205,-0.3189,9,2023,Q3
2023-09-17,CAD,CAD/INR,60.9975,0.1264,9,2023,Q3
2023-09-18,CAD,CAD/INR,61.1524,0.2541,9,2023,Q3
2023-09-19,CAD,CAD/INR,61.2505,0.1603,9,2023,Q3
2023-09-20,CAD,CAD/INR,60.9255,-0.5305,9,2023,Q3
2023-09-21,CAD,CAD/INR,61.1074,0.2986,9,2023,Q3
2023-09-22,CAD,CAD/INR,61.2792,0.2812,9,2023,Q3
2023-09-23,CAD,CAD/INR,61.4319,0.249,9,2023,Q3
2023-09-24,CAD,CAD/INR,61.5006,0.1119,9,2023,Q3
2023-09-25,CAD,CAD/INR,61.5412,0.0661,9,2023,Q3
2023-09-26,CAD,CAD/INR,61.7318,0.3097,9,2023,Q3
2023-09-27,CAD,CAD/INR,62.088,0.5771,9,2023,Q3
2023-09-28,CAD,CAD/INR,61.9105,-0.2859,9,2023,Q3
2023-09-29,CAD,CAD/INR,62.1108,0.3234,9,2023,Q3
2023-09-30,CAD,CAD/INR,62.0947,-0.0259,9,2023,Q3
2023-10-01,CAD,CAD/INR,62.0705,-0.0389,10,2023,Q4
2023-10-02,CAD,CAD/INR,61.7844,-0.461,10,2023,Q4
2023-10-03,CAD,CAD/INR,61.7316,-0.0854,10,2023,Q4
2023-10-04,CAD,CAD/INR,61.5469,-0.2992,10,2023,Q4
2023-10-05,CAD,CAD/INR,61.4613,-0.1392,10,2023,Q4
2023-10-06,CAD,CAD/INR,61.2588,-0.3295,10,2023,Q4
2023-10-07,CAD,CAD/INR,61.1763,-0.1347,10,2023,Q4
2023-10-08,CAD,CAD/INR,61.1018,-0.1218,10,2023,Q4
2023-10-09,CAD,CAD/INR,61.1195,0.029,10,2023,Q4
2023-10-10,CAD,CAD/INR,60.8234,-0.4844,10,2023,Q4
2023-10-11,CAD,CAD/INR,60.5597,-0.4337,10,2023,Q4
2023-10-12,CAD,CAD/INR,60.6254,0.1086,10,2023,Q4
2023-10-13,CAD,CAD/INR,60.4804,-0.2392,10,2023,Q4
2023-10-14,CAD,CAD/INR,60.6753,0.3224,10,2023,Q4
2023-10-15,CAD,CAD/INR,60.7164,0.0676,10,2023,Q4
2023-10-16,CAD,CAD/INR,60.8269,0.182,10,2023,Q4
2023-10-17,CAD,CAD/INR,61.0843,0.4232,10,2023,Q4
2023-10-18,CAD,CAD/INR,61.0275,-0.0929,10,2023,Q4
2023-10-19,CAD,CAD/INR,60.9224,-0.1723,10,2023,Q4
2023-10-20,CAD,CAD/INR,61.0817,0.2615,10,2023,Q4
2023-10-21,CAD,CAD/INR,61.1751,0.1529,10,2023,Q4
2023-10-22,CAD,CAD/INR,61.1407,-0.0562,10,2023,Q4
2023-10-23,CAD,CAD/INR,61.3959,0.4174,10,2023,Q4
2023-10-24,CAD,CAD/INR,61.3568,-0.0637,10,2023,Q4
2023-10-25,CAD,CAD/INR,61.3628,0.0098,10,2023,Q4
2023-10-26,CAD,CAD/INR,61.3667,0.0064,10,2023,Q4
2023-10-27,CAD,CAD/INR,61.1947,-0.2804,10,2023,Q4
2023-10-28,CAD,CAD/INR,61.2089,0.0233,10,2023,Q4
2023-10-29,CAD,CAD/INR,61.4654,0.419,10,2023,Q4
2023-10-30,CAD,CAD/INR,61.5475,0.1335,10,2023,Q4
2023-10-31,CAD,CAD/INR,61.5532,0.0093,10,2023,Q4
2023-11-01,CAD,CAD/INR,61.5233,-0.0485,11,2023,Q4
2023-11-02,CAD,CAD/INR,61.5844,0.0993,11,2023,Q4
2023-11-03,CAD,CAD/INR,61.7229,0.2249,11,2023,Q4
2023-11-04,CAD,CAD/INR,61.8357,0.1828,11,2023,Q4
2023-11-05,CAD,CAD/INR,61.7742,-0.0996,11,2023,Q4
2023-11-06,CAD,CAD/INR,61.8344,0.0974,11,2023,Q4
2023-11-07,CAD,CAD/INR,61.9234,0.144,11,2023,Q4
2023-11-08,CAD,CAD/INR,61.7363,-0.3022,11,2023,Q4
2023-11-09,CAD,CAD/INR,61.7674,0.0505,11,2023,Q4
2023-11-10,CAD,CAD/INR,61.3669,-0.6484,11,2023,Q4
2023-11-11,CAD,CAD/INR,61.4558,0.1448,11,2023,Q4
2023-11-12,CAD,CAD/INR,61.5775,0.1981,11,2023,Q4
2023-11-13,CAD,CAD/INR,61.7156,0.2243,11,2023,Q4
2023-11-14,CAD,CAD/INR,61.6425,-0.1185,11,2023,Q4
2023-11-15,CAD,CAD/INR,61.6996,0.0927,11,2023,Q4
2023-11-16,CAD,CAD/INR,61.9632,0.4272,11,2023,Q4
2023-11-17,CAD,CAD/INR,62.226,0.4241,11,2023,Q4
2023-11-18,CAD,CAD/INR,62.2206,-0.0088,11,2023,Q4
2023-11-19,CAD,CAD/INR,62.2466,0.0418,11,2023,Q4
2023-11-20,CAD,CAD/INR,62.454,0.3333,11,2023,Q4
2023-11-21,CAD,CAD/INR,62.1728,-0.4502,11,2023,Q4
2023-11-22,CAD,CAD/INR,62.1126,-0.0969,11,2023,Q4
2023-11-23,CAD,CAD/INR,62.3614,0.4007,11,2023,Q4
2023-11-24,CAD,CAD/INR,62.5439,0.2926,11,2023,Q4
2023-11-25,CAD,CAD/INR,62.6132,0.1108,11,2023,Q4
2023-11-26,CAD,CAD/INR,62.3303,-0.4517,11,2023,Q4
2023-11-27,CAD,CAD/INR,62.321,-0.015,11,2023,Q4
2023-11-28,CAD,CAD/INR,62.2107,-0.177,11,2023,Q4
2023-11-29,CAD,CAD/INR,62.2725,0.0993,11,2023,Q4
2023-11-30,CAD,CAD/INR,62.1213,-0.2428,11,2023,Q4
2023-12-01,CAD,CAD/INR,61.9301,-0.3077,12,2023,Q4
2023-12-02,CAD,CAD/INR,61.5465,-0.6195,12,2023,Q4
2023-12-03,CAD,CAD/INR,61.7721,0.3665,12,2023,Q4
2023-12-04,CAD,CAD/INR,61.698,-0.1199,12,2023,Q4
2023-12-05,CAD,CAD/INR,61.7271,0.0471,12,2023,Q4
2023-12-06,CAD,CAD/INR,61.7267,-0.0007,12,2023,Q4
2023-12-07,CAD,CAD/INR,61.529,-0.3202,12,2023,Q4
2023-12-08,CAD,CAD/INR,61.2966,-0.3777,12,2023,Q4
2023-12-09,CAD,CAD/INR,61.1117,-0.3016,12,2023,Q4
2023-12-10,CAD,CAD/INR,60.9791,-0.217,12,2023,Q4
2023-12-11,CAD,CAD/INR,61.0462,0.11,12,2023,Q4
2023-12-12,CAD,CAD/INR,60.9005,-0.2387,12,2023,Q4
2023-12-13,CAD,CAD/INR,61.2196,0.5239,12,2023,Q4
2023-12-14,CAD,CAD/INR,61.4082,0.3081,12,2023,Q4
2023-12-15,CAD,CAD/INR,61.5571,0.2425,12,2023,Q4
2023-12-16,CAD,CAD/INR,61.535,-0.0359,12,2023,Q4
2023-12-17,CAD,CAD/INR,61.8146,0.4543,12,2023,Q4
2023-12-18,CAD,CAD/INR,61.7741,-0.0654,12,2023,Q4
2023-12-19,CAD,CAD/INR,61.7683,-0.0094,12,2023,Q4
2023-12-20,CAD,CAD/INR,61.7998,0.051,12,2023,Q4
2023-12-21,CAD,CAD/INR,61.93,0.2105,12,2023,Q4
2023-12-22,CAD,CAD/INR,62.0483,0.1911,12,2023,Q4
2023-12-23,CAD,CAD/INR,61.9598,-0.1425,12,2023,Q4
2023-12-24,CAD,CAD/INR,61.8608,-0.1599,12,2023,Q4
2023-12-25,CAD,CAD/INR,61.9795,0.192,12,2023,Q4
2023-12-26,CAD,CAD/INR,62.1125,0.2146,12,2023,Q4
2023-12-27,CAD,CAD/INR,62.0392,-0.118,12,2023,Q4
2023-12-28,CAD,CAD/INR,61.7438,-0.4762,12,2023,Q4
2023-12-29,CAD,CAD/INR,61.7054,-0.0622,12,2023,Q4
2023-12-30,CAD,CAD/INR,61.8208,0.1871,12,2023,Q4
2023-12-31,CAD,CAD/INR,62.1557,0.5416,12,2023,Q4
2024-01-01,CAD,CAD/INR,61.9323,-0.3594,1,2024,Q1
2024-01-02,CAD,CAD/INR,61.853,-0.128,1,2024,Q1
2024-01-03,CAD,CAD/INR,61.7808,-0.1168,1,2024,Q1
2024-01-04,CAD,CAD/INR,62.0321,0.4067,1,2024,Q1
2024-01-05,CAD,CAD/INR,62.0256,-0.0105,1,2024,Q1
2024-01-06,CAD,CAD/INR,61.8567,-0.2722,1,2024,Q1
2024-01-07,CAD,CAD/INR,61.9604,0.1676,1,2024,Q1
2024-01-08,CAD,CAD/INR,61.8852,-0.1214,1,2024,Q1
2024-01-09,CAD,CAD/INR,61.6579,-0.3673,1,2024,Q1
2024-01-10,CAD,CAD/INR,61.4927,-0.2678,1,2024,Q1
2024-01-11,CAD,CAD/INR,61.8126,0.5202,1,2024,Q1
2024-01-12,CAD,CAD/INR,61.8839,0.1153,1,2024,Q1
2024-01-13,CAD,CAD/INR,61.9039,0.0323,1,2024,Q1
2024-01-14,CAD,CAD/INR,61.8575,-0.075,1,2024,Q1
2024-01-15,CAD,CAD/INR,61.9117,0.0876,1,2024,Q1
2024-01-16,CAD,CAD/INR,61.9638,0.0841,1,2024,Q1
2024-01-17,CAD,CAD/INR,62.0181,0.0877,1,2024,Q1
2024-01-18,CAD,CAD/INR,62.0394,0.0345,1,2024,Q1
2024-01-19,CAD,CAD/INR,62.2011,0.2606,1,2024,Q1
2024-01-20,CAD,CAD/INR,62.2054,0.0069,1,2024,Q1
2024-01-21,CAD,CAD/INR,62.0229,-0.2934,1,2024,Q1
2024-01-22,CAD,CAD/INR,61.909,-0.1837,1,2024,Q1
2024-01-23,CAD,CAD/INR,61.5414,-0.5937,1,2024,Q1
2024-01-24,CAD,CAD/INR,61.9156,0.608,1,2024,Q1
2024-01-25,CAD,CAD/INR,62.0759,0.2588,1,2024,Q1
2024-01-26,CAD,CAD/INR,61.9213,-0.249,1,2024,Q1
2024-01-27,CAD,CAD/INR,61.8689,-0.0846,1,2024,Q1
2024-01-28,CAD,CAD/INR,61.7507,-0.1911,1,2024,Q1
2024-01-29,CAD,CAD/INR,62.0365,0.4628,1,2024,Q1
2024-01-30,CAD,CAD/INR,61.7722,-0.426,1,2024,Q1
2024-01-31,CAD,CAD/INR,61.7935,0.0343,1,2024,Q1
2024-02-01,CAD,CAD/INR,61.7733,-0.0326,2,2024,Q1
2024-02-02,CAD,CAD/INR,61.9266,0.2481,2,2024,Q1
2024-02-03,CAD,CAD/INR,61.9072,-0.0312,2,2024,Q1
2024-02-04,CAD,CAD/INR,61.5807,-0.5275,2,2024,Q1
2024-02-05,CAD,CAD/INR,61.5343,-0.0753,2,2024,Q1
2024-02-06,CAD,CAD/INR,61.3549,-0.2916,2,2024,Q1
2024-02-07,CAD,CAD/INR,61.3695,0.0239,2,2024,Q1
2024-02-08,CAD,CAD/INR,61.6335,0.4303,2,2024,Q1
2024-02-09,CAD,CAD/INR,61.3119,-0.5218,2,2024,Q1
2024-02-10,CAD,CAD/INR,61.1647,-0.2401,2,2024,Q1
2024-02-11,CAD,CAD/INR,61.0633,-0.1658,2,2024,Q1
2024-02-12,CAD,CAD/INR,60.9934,-0.1145,2,2024,Q1
2024-02-13,CAD,CAD/INR,61.1288,0.222,2,2024,Q1
2024-02-14,CAD,CAD/INR,61.097,-0.0521,2,2024,Q1
2024-02-15,CAD,CAD/INR,61.1732,0.1247,2,2024,Q1
2024-02-16,CAD,CAD/INR,61.0584,-0.1877,2,2024,Q1
2024-02-17,CAD,CAD/INR,61.1005,0.069,2,2024,Q1
2024-02-18,CAD,CAD/INR,61.2431,0.2333,2,2024,Q1
2024-02-19,CAD,CAD/INR,61.1085,-0.2197,2,2024,Q1
2024-02-20,CAD,CAD/INR,61.2518,0.2344,2,2024,Q1
2024-02-21,CAD,CAD/INR,61.2614,0.0157,2,2024,Q1
2024-02-22,CAD,CAD/INR,61.4535,0.3136,2,2024,Q1
2024-02-23,CAD,CAD/INR,61.4164,-0.0604,2,2024,Q1
2024-02-24,CAD,CAD/INR,61.4866,0.1144,2,2024,Q1
2024-02-25,CAD,CAD/INR,61.4792,-0.0122,2,2024,Q1
2024-02-26,CAD,CAD/INR,61.4614,-0.0289,2,2024,Q1
2024-02-27,CAD,CAD/INR,61.5091,0.0777,2,2024,Q1
2024-02-28,CAD,CAD/INR,61.6082,0.161,2,2024,Q1
2024-02-29,CAD,CAD/INR,61.3773,-0.3749,2,2024,Q1
2024-03-01,CAD,CAD/INR,61.6412,0.4301,3,2024,Q1
2024-03-02,CAD,CAD/INR,61.2973,-0.5579,3,2024,Q1
2024-03-03,CAD,CAD/INR,61.1714,-0.2054,3,2024,Q1
2024-03-04,CAD,CAD/INR,61.1541,-0.0283,3,2024,Q1
2024-03-05,CAD,CAD/INR,61.2298,0.1237,3,2024,Q1
2024-03-06,CAD,CAD/INR,61.5193,0.4729,3,2024,Q1
2024-03-07,CAD,CAD/INR,61.1763,-0.5575,3,2024,Q1
2024-03-08,CAD,CAD/INR,61.0831,-0.1523,3,2024,Q1
2024-03-09,CAD,CAD/INR,60.6934,-0.6381,3,2024,Q1
2024-03-10,CAD,CAD/INR,60.6992,0.0095,3,2024,Q1
2024-03-11,CAD,CAD/INR,60.7486,0.0815,3,2024,Q1
2024-03-12,CAD,CAD/INR,61.0385,0.4772,3,2024,Q1
2024-03-13,CAD,CAD/INR,61.0606,0.0362,3,2024,Q1
2024-03-14,CAD,CAD/INR,61.2519,0.3132,3,2024,Q1
2024-03-15,CAD,CAD/INR,61.3592,0.1752,3,2024,Q1
2024-03-16,CAD,CAD/INR,61.279,-0.1306,3,2024,Q1
2024-03-17,CAD,CAD/INR,61.02,-0.4227,3,2024,Q1
2024-03-18,CAD,CAD/INR,61.0704,0.0825,3,2024,Q1
2024-03-19,CAD,CAD/INR,60.797,-0.4476,3,2024,Q1
2024-03-20,CAD,CAD/INR,61.0332,0.3886,3,2024,Q1
2024-03-21,CAD,CAD/INR,61.0036,-0.0486,3,2024,Q1
2024-03-22,CAD,CAD/INR,61.2223,0.3586,3,2024,Q1
2024-03-23,CAD,CAD/INR,61.1341,-0.1441,3,2024,Q1
2024-03-24,CAD,CAD/INR,61.1834,0.0807,3,2024,Q1
2024-03-25,CAD,CAD/INR,61.2218,0.0628,3,2024,Q1
2024-03-26,CAD,CAD/INR,61.2136,-0.0135,3,2024,Q1
2024-03-27,CAD,CAD/INR,61.1341,-0.1298,3,2024,Q1
2024-03-28,CAD,CAD/INR,61.2061,0.1177,3,2024,Q1
2024-03-29,CAD,CAD/INR,61.036,-0.2778,3,2024,Q1
2024-03-30,CAD,CAD/INR,60.8146,-0.3628,3,2024,Q1
2024-03-31,CAD,CAD/INR,61.0413,0.3728,3,2024,Q1
2024-04-01,CAD,CAD/INR,61.1745,0.2182,4,2024,Q2
2024-04-02,CAD,CAD/INR,61.1866,0.0198,4,2024,Q2
2024-04-03,CAD,CAD/INR,61.4922,0.4995,4,2024,Q2
2024-04-04,CAD,CAD/INR,61.4428,-0.0803,4,2024,Q2
2024-04-05,CAD,CAD/INR,61.6866,0.3968,4,2024,Q2
2024-04-06,CAD,CAD/INR,61.7191,0.0527,4,2024,Q2
2024-04-07,CAD,CAD/INR,61.5294,-0.3074,4,2024,Q2
2024-04-08,CAD,CAD/INR,61.8705,0.5544,4,2024,Q2
